id_barrio,barrio,latitud,longitud,ruta_cobro,nom_ruta
12055,ROBLEDO PILARICA,6.275899255652765,-75.58475277813724,RUTA 14 ROBLEDO,ROBLEDO
12056,ROBLEDO LA POLA,6.281384461974108,-75.59895832989939,RUTA 14 ROBLEDO,ROBLEDO
12057,ROBLEDO PARQUE,6.276541796682852,-75.59672993981951,RUTA 14 ROBLEDO,ROBLEDO
12059,AMERICA SANTA LUCIA,6.2576901453108045,-75.60641503255854,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12060,PRADERA,6.260283878888292,-75.61013417453492,RUTA 8 BELEN,NORTE2   (9-10-13)
12061,SANTA LUCIA LA PRADERA,6.258294050993786,-75.61251774999029,RUTA 8 BELEN,NORTE2   (9-10-13)
12062,SANTA LUCIA METROPOLITANO,6.259906623720624,-75.60628422716984,RUTA 10 SAN JAVIER,NORTE2   (9-10-13)
12063,METROPOLITANO,6.260933260234839,-75.60830281250962,RUTA 10 SAN JAVIER,NORTE2   (9-10-13)
12064,FLORESTA,6.258805402346257,-75.60763130391244,RUTA 8 BELEN,NORTE2   (9-10-13)
12065,ROBLEDO KENEDY,6.28703323101218,-75.58291381533361,RUTA 14 ROBLEDO,ROBLEDO
12066,ROBLEDO MIRAMAR,6.289121039932896,-75.58423314172835,RUTA 14 ROBLEDO,ROBLEDO
12067,ALCAZAREZ,6.260713398735903,-75.60619735736421,RUTA 8 BELEN,NORTE2   (9-10-13)
12068,ALFONZO LOPEZ MED,6.2857041465231465,-75.5761762204335,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12069,CASTILLA,6.291177844883909,-75.5743670273784,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12070,VILLA HERMOSA,6.259147278542867,-75.55376346633928,RUTA 7 CRISTO REY,MANRIQUE
12072,CAMPOVALDEZ,6.273705697905774,-75.55816366315658,RUTA 7 CRISTO REY,MANRIQUE
12073,BOSTON,6.249403778054222,-75.55501767032908,RUTA 11 SALVADOR,MEDELLIN ORIENTE5   (31-34-37)
12074,PEDREGAL,6.300222880049387,-75.5738571941062,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12076,BUENOS AIRES,6.240058700106443,-75.5545573328457,RUTA 13 BUENOS AIRES,MEDELLIN ORIENTE5   (31-34-37)
12077,MANRIQUE,6.274585708247331,-75.55095063620776,RUTA 12 MANRIQUE,MANRIQUE
12078,BOYACA LAS BRISAS,6.308795732461244,-75.5642015417433,RUTA 18 CABAÑAS,NORTE3   (22-25-28)
12079,FLORENCIA MED,6.307765060278708,-75.5692194412285,RUTA 19 BELLO,NORTE3   (22-25-28)
12081,GRATAMIRA MED,6.302737527058214,-75.56653767890104,RUTA 19 BELLO,NORTE3   (22-25-28)
12082,SANTANDER MED,6.307864115228308,-75.57368479598016,RUTA 19 BELLO,NORTE3   (22-25-28)
12083,BARRIO NUEVO,6.312854814623678,-75.57006949193774,RUTA 18 CABAÑAS,BELLO
12084,DOCE DE OCTUBRE MED,6.296983616908609,-75.58123333418726,RUTA 15 (12 DE OCTUBRE),NORTE3   (22-25-28)
12085,UR CERROS DE LA MADERA,6.310017164675881,-75.56646255372465,RUTA 15 (12 DE OCTUBRE),NORTE3   (22-25-28)
12086,LA MILAGROSA,6.235123299908072,-75.55582560424997,RUTA 13 BUENOS AIRES,MEDELLIN ORIENTE5   (31-34-37)
12087,GIRARDOT MED,6.299929756249247,-75.56725764348118,RUTA 18 CABAÑAS,NORTE3   (22-25-28)
12089,BELALCAZAR,6.2960342089917445,-75.56543952914826,RUTA 16 ALFONSO LOPEZ,COPACABANA - GIRARDOTA
12090,LORETO,6.232267962596305,-75.55977122270363,RUTA 13 BUENOS AIRES,MEDELLIN ORIENTE5   (31-34-37)
12091,EL SALVADOR,6.238957332235058,-75.56104498426748,RUTA 13 BUENOS AIRES,MEDELLIN ORIENTE5   (31-34-37)
12092,LOS COLORES,6.260023339816049,-75.59077322034514,RUTA 9 BELEN (MOLINOS),ROBLEDO
12093,ESTADIO,6.254724877591403,-75.59468607124262,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12096,ENCISO,6.249152325048892,-75.54972751241887,RUTA 11.1 CENTRO,MEDELLIN ORIENTE5   (31-34-37)
