id_barrio;barrio;origen
46613;CAÑASGORDAS;cobro_no_logistica
46699;CANDELARIA;cobro_no_logistica
46692;CANTAGALLO;cobro_no_logistica
47089;CAPARRAPÍ;cobro_no_logistica
47468;CAPITANEJO;cobro_no_logistica
46749;CÁQUEZA;cobro_no_logistica
46576;CARACOLÍ;cobro_no_logistica
46653;CARAMANTA;cobro_no_logistica
47469;CARCASÍ;cobro_no_logistica
46672;CAREPA;cobro_no_logistica
47344;CARMEN DE APICALA;cobro_no_logistica
47180;CARMEN DE CARUPA;cobro_no_logistica
46741;CARMEN DEL DARIEN;cobro_no_logistica
47602;CAROLINA DEL PRÍNCIPE;cobro_no_logistica
46711;CARTAGENA;cobro_no_logistica
46914;CARTAGENA DEL CHAIRÁ;cobro_no_logistica
47640;CARURU;cobro_no_logistica
47599;CASABIANCA;cobro_no_logistica
47302;CASTILLA LA NUEVA;cobro_no_logistica
46571;CAUCASIA;cobro_no_logistica
47470;CEPITÁ;cobro_no_logistica
47068;CERETÉ;cobro_no_logistica
46872;CERINZA;cobro_no_logistica
47471;CERRITO;cobro_no_logistica
47268;CERRO SAN ANTONIO;cobro_no_logistica
46743;CÉRTEGUI;cobro_no_logistica
47034;CHACHAGÜÍ;cobro_no_logistica
47114;CHAGUANÍ;cobro_no_logistica
47538;CHALÁN;cobro_no_logistica
46725;CHÁMEZA;cobro_no_logistica
47573;CHAPARRAL;cobro_no_logistica
47484;CHARALÁ;cobro_no_logistica
47506;CHARTA;cobro_no_logistica
47140;CHÍA;cobro_no_logistica
47046;CHIMÁ;cobro_no_logistica
47309;CHIMÁ;cobro_no_logistica
46989;CHIMICHAGUA;cobro_no_logistica
47411;CHINÁCOTA;cobro_no_logistica
46805;CHINAVITA;cobro_no_logistica
47058;CHINÚ;cobro_no_logistica
47122;CHIPAQUE;cobro_no_logistica
47520;CHIPATÁ;cobro_no_logistica
46823;CHIQUINQUIRÁ;cobro_no_logistica
46763;CHÍQUIZA;cobro_no_logistica
46739;CHIRIGUANÁ;cobro_no_logistica
46778;CHISCAS;cobro_no_logistica
46880;CHITA;cobro_no_logistica
47405;CHITAGÁ;cobro_no_logistica
46845;CHITARAQUE;cobro_no_logistica
46764;CHIVATÁ;cobro_no_logistica
46927;CHIVOLO;cobro_no_logistica
46837;CHIVOR;cobro_no_logistica
47123;CHOACHÍ;cobro_no_logistica
47074;CHOCONTÁ;cobro_no_logistica
46721;CICUCO;cobro_no_logistica
47263;CIÉNAGA;cobro_no_logistica
47069;CIÉNAGA DE ORO;cobro_no_logistica
46796;CIÉNEGA;cobro_no_logistica
47521;CIMITARRA;cobro_no_logistica
47438;CIRCASIA;cobro_no_logistica
46584;CISNEROS;cobro_no_logistica
46654;CIUDAD BOLÍVAR;cobro_no_logistica
46722;CLEMENCIA;cobro_no_logistica
46631;COCORNÁ;cobro_no_logistica
47584;COELLO;cobro_no_logistica
47141;COGUA;cobro_no_logistica
47215;COLOMBIA;cobro_no_logistica
47417;COLÓN;cobro_no_logistica
47036;COLÓN GENOVA;cobro_no_logistica
47539;COLOSO;cobro_no_logistica
46765;CÓMBITA;cobro_no_logistica
46632;CONCEPCIÓN;cobro_no_logistica
47472;CONCEPCIÓN;cobro_no_logistica
46655;CONCORDIA;cobro_no_logistica
47269;CONCORDIA;cobro_no_logistica
47035;CONDOTO;cobro_no_logistica
47453;CONFINES;cobro_no_logistica
47104;CONSACÁ;cobro_no_logistica
47364;CONTADERO;cobro_no_logistica
47454;CONTRATACIÓN;cobro_no_logistica
47390;CONVENCIÓN;cobro_no_logistica
46824;COPER;cobro_no_logistica
46726;CÓRDOBA;cobro_no_logistica
47365;CÓRDOBA;cobro_no_logistica
47282;CÓRDOBA;cobro_no_logistica
46957;CORINTO;cobro_no_logistica
47485;COROMORO;cobro_no_logistica
47549;COROZAL;cobro_no_logistica
46873;CORRALES;cobro_no_logistica
47047;COTORRA;cobro_no_logistica
46812;COVARACHÍA;cobro_no_logistica
47543;COVEÑAS;cobro_no_logistica
47574;COYAIMA;cobro_no_logistica
46686;CRAVO NORTE;cobro_no_logistica
47366;CUASPUD;cobro_no_logistica
46779;CUBARÁ;cobro_no_logistica
47029;CUBARRAL;cobro_no_logistica
46766;CUCAITA;cobro_no_logistica
47181;CUCUNUBÁ;cobro_no_logistica
46858;CUÍTIVA;cobro_no_logistica
47303;CUMARAL;cobro_no_logistica
47646;CUMARIBO;cobro_no_logistica
47367;CUMBAL;cobro_no_logistica
47351;CUMBITARA;cobro_no_logistica
47568;CUNDAY;cobro_no_logistica
46719;CURILLO;cobro_no_logistica
46991;CURUMANÍ;cobro_no_logistica
46614;DABEIBA;cobro_no_logistica
47635;DAGUA;cobro_no_logistica
47241;DIBULLA;cobro_no_logistica
46920;DISTRACCIÓN;cobro_no_logistica
47593;DOLORES;cobro_no_logistica
47601;DON MATÍAS;cobro_no_logistica
46874;DUITAMA;cobro_no_logistica
47412;DURANIA;cobro_no_logistica
46615;EBÉJICO;cobro_no_logistica
47624;EL ÁGUILA;cobro_no_logistica
46572;EL BAGRE;cobro_no_logistica
47278;EL BANCO;cobro_no_logistica
47625;EL CAIRO;cobro_no_logistica
47304;EL CALVARIO;cobro_no_logistica
46740;EL CANTÓN DEL SAN PABLO;cobro_no_logistica
47391;EL CARMEN;cobro_no_logistica
47016;EL CARMEN DE ATRATO;cobro_no_logistica
46675;EL CARMEN DE BOLÍVAR;cobro_no_logistica
47500;EL CARMEN DE CHUCURÍ;cobro_no_logistica
47608;EL CARMEN DE VIBORAL;cobro_no_logistica
47285;EL CASTILLO;cobro_no_logistica
47611;EL CERRITO;cobro_no_logistica
47337;EL CHARCO;cobro_no_logistica
46780;EL COCUY;cobro_no_logistica
47174;EL COLEGIO;cobro_no_logistica
46997;EL COPEY;cobro_no_logistica
46916;EL DONCELLO;cobro_no_logistica
47286;EL DORADO;cobro_no_logistica
47626;EL DOVIO;cobro_no_logistica
46559;EL ENCANTO;cobro_no_logistica
46781;EL ESPINO;cobro_no_logistica
47455;EL GUACAMAYO;cobro_no_logistica
46729;EL GUAMO;cobro_no_logistica
47031;El Litoral del San Juan;cobro_no_logistica
47248;EL MOLINO;cobro_no_logistica
46998;EL PASO;cobro_no_logistica
46917;EL PAUJIL;cobro_no_logistica
47316;EL PEÑOL;cobro_no_logistica
46677;EL PEÑÓN;cobro_no_logistica
47131;EL PEÑÓN;cobro_no_logistica
47522;EL PEÑÓN;cobro_no_logistica
46929;EL PIÑÓN;cobro_no_logistica
47507;EL PLAYÓN;cobro_no_logistica
46951;EL RETÉN;cobro_no_logistica
47200;EL RETORNO;cobro_no_logistica
47550;EL ROBLE;cobro_no_logistica
47150;EL ROSAL;cobro_no_logistica
47352;EL ROSARIO;cobro_no_logistica
47448;EL SANTUARIO;cobro_no_logistica
47105;EL TABLÓN DE GÓMEZ;cobro_no_logistica
46948;EL TAMBO;cobro_no_logistica
47317;EL TAMBO;cobro_no_logistica
47385;EL TARRA;cobro_no_logistica
47399;EL ZULIA;cobro_no_logistica
47232;ELÍAS;cobro_no_logistica
47487;ENCINO;cobro_no_logistica
47473;ENCISO;cobro_no_logistica
46598;ENTRERRIOS;cobro_no_logistica
47585;ESPINAL;cobro_no_logistica
47151;FACATATIVÁ;cobro_no_logistica
47563;FALAN;cobro_no_logistica
46886;FILADELFIA;cobro_no_logistica
47436;FILANDIA;cobro_no_logistica
46859;FIRAVITOBA;cobro_no_logistica
47586;FLANDES;cobro_no_logistica
46979;FLORENCIA;cobro_no_logistica
46875;FLORESTA;cobro_no_logistica
47523;FLORIÁN;cobro_no_logistica
47636;FLORIDA;cobro_no_logistica
46750;FÓMEQUE;cobro_no_logistica
47249;FONSECA;cobro_no_logistica
46687;FORTUL;cobro_no_logistica
47125;FOSCA;cobro_no_logistica
47338;FRANCISCO PIZARRO;cobro_no_logistica
46656;FREDONIA;cobro_no_logistica
47564;FRESNO;cobro_no_logistica
46616;FRONTINO;cobro_no_logistica
47287;FUENTE DE ORO;cobro_no_logistica
47368;FUNES;cobro_no_logistica
47152;FUNZA;cobro_no_logistica
47182;FÚQUENE;cobro_no_logistica
46751;GACHALÁ;cobro_no_logistica
47142;GACHANCIPÁ;cobro_no_logistica
46846;GACHANTIVÁ;cobro_no_logistica
46752;GACHETÁ;cobro_no_logistica
47456;GALÁN;cobro_no_logistica
46694;GALAPA;cobro_no_logistica
47551;GALERAS;cobro_no_logistica
47106;GAMA;cobro_no_logistica
47006;GAMARRA;cobro_no_logistica
47457;GAMBITA;cobro_no_logistica
46860;GAMEZA;cobro_no_logistica
46806;GARAGOA;cobro_no_logistica
47290;GÉNOVA;cobro_no_logistica
47206;GIGANTE;cobro_no_logistica
46617;GIRALDO;cobro_no_logistica
46599;GÓMEZ PLATA;cobro_no_logistica
47007;GONZÁLEZ;cobro_no_logistica
47379;GRAMALOTE;cobro_no_logistica
46633;GRANADA;cobro_no_logistica
47163;GRANADA;cobro_no_logistica
47288;GRANADA;cobro_no_logistica
47474;GUACA;cobro_no_logistica
46782;GUACAMAYAS;cobro_no_logistica
47613;GUACARÍ;cobro_no_logistica
46986;GUACHENÉ;cobro_no_logistica
47183;GUACHETÁ;cobro_no_logistica
47369;GUACHUCAL;cobro_no_logistica
46600;GUADALUPE;cobro_no_logistica
47207;GUADALUPE;cobro_no_logistica
47458;GUADALUPE;cobro_no_logistica
47324;GUAITARILLA;cobro_no_logistica
47116;GUALMATÁN;cobro_no_logistica
47279;GUAMAL;cobro_no_logistica
47305;GUAMAL;cobro_no_logistica
47594;GUAMO;cobro_no_logistica
46964;GUAPI;cobro_no_logistica
47459;GUAPOTÁ;cobro_no_logistica
