id_barrio;barrio;origen
25646.0;PALONEGRO NUEVO;solo_coordenadas
25647.0;LA FLORESTA;solo_coordenadas
25648.0;TURIN;solo_coordenadas
25649.0;LAS DELICIAS;solo_coordenadas
25650.0;LA PRIMAVERA;solo_coordenadas
25651.0;BETANIA (CUMBRE);solo_coordenadas
25652.0;BAJA LEONORA;solo_coordenadas
25653.0;EL SOL;solo_coordenadas
25654.0;AMERICAS (AGUSTINOS);solo_coordenadas
25656.0;PUERTAS DEL SOL;solo_coordenadas
25657.0;TRIANGULO;solo_coordenadas
25658.0;VIÑA DEL RIO;solo_coordenadas
25659.0;BAJO VERSALLES;solo_coordenadas
25660.0;PORTAL DEL CAFE;solo_coordenadas
25661.0;COLINAS DE VILLA CAFE;solo_coordenadas
25662.0;MIRADOR DE LA CAROLA;solo_coordenadas
25664.0;ALTOS DE GRANADA;solo_coordenadas
25666.0;AV. PARALELA;solo_coordenadas
25668.0;BAJA CAROLA;solo_coordenadas
25669.0;SAMARIA;solo_coordenadas
25673.0;PORVENIR;solo_coordenadas
25676.0;SAN RAFAEL;solo_coordenadas
25677.0;SAN MARCEL;solo_coordenadas
25678.0;20 DE JULIO;solo_coordenadas
25679.0;URAPANES;solo_coordenadas
25680.0;TERRAZA DE LA GRANJA;solo_coordenadas
25682.0;LA PORTEÑA;solo_coordenadas
25683.0;ALTO PRADO;solo_coordenadas
25684.0;BOSQUES DE LA ENEA;solo_coordenadas
25685.0;BOSQUES;solo_coordenadas
25686.0;VILLA CAFE MINITAS;solo_coordenadas
25687.0;RINCON DE CASTILLA;solo_coordenadas
25688.0;SAN SEBASTIAN;solo_coordenadas
25689.0;CRISTO REY;solo_coordenadas
25690.0;LAS PALMAS;solo_coordenadas
25691.0;ALTO PERCIA;solo_coordenadas
25693.0;PORTAL DE LA HALAMBRA;solo_coordenadas
25694.0;CAPRI;solo_coordenadas
25695.0;GALERIA;solo_coordenadas
25696.0;VILLA JARDIN;solo_coordenadas
25697.0;AV KEVIN ANGEL;solo_coordenadas
25698.0;FANEON;solo_coordenadas
25699.0;ALTO TABLAZO;solo_coordenadas
25700.0;ALBANIA;solo_coordenadas
25702.0;ALTOS DEL PORTON;solo_coordenadas
25703.0;PERSIA;solo_coordenadas
26577.0;CENTENARIO;solo_coordenadas
46095.0;AQUILINO VILLEGAS;solo_coordenadas
46123.0;OFICINA MANIZALES;solo_coordenadas
46229.0;SIN ASIGNAR MANIZALES;solo_coordenadas
46487.0;SINAI;solo_coordenadas
46488.0;SOLFERINO;solo_coordenadas
46717.0;VILLAMARÍA;solo_coordenadas
26088.0;LOS CAMBULOS;solo_coordenadas
34954.0;ALBANIA (2500 LTS);solo_coordenadas
34955.0;AURORA;solo_coordenadas
34956.0;AV SANTANDER;solo_coordenadas
34957.0;BOSTON;solo_coordenadas
34958.0;LA CAMPIÑA;solo_coordenadas
34959.0;DEPARTAMENTO (2500 LTS);solo_coordenadas
34960.0;GRACIELA;solo_coordenadas
34961.0;LA HABANA (CUBA);solo_coordenadas
34962.0;HEROES (2500 LTS);solo_coordenadas
34963.0;INDEPENDIENTES;solo_coordenadas
34964.0;LA FRANCIA;solo_coordenadas
34965.0;LA HACIENDA;solo_coordenadas
34966.0;LA SULTANA;solo_coordenadas
34968.0;PADRE VALENCIA;solo_coordenadas
34969.0;PROVIDENCIA;solo_coordenadas
34970.0;SAN CAMILO;solo_coordenadas
34971.0;SANTA MONICA;solo_coordenadas
34972.0;1 DE FEBRERO CENTRO;solo_coordenadas
34973.0;1 DE MAYO;solo_coordenadas
34974.0;LOTES 2500;solo_coordenadas
34975.0;30 DE AGOSTO CUBA;solo_coordenadas
34977.0;ACUARELA (CUBA);solo_coordenadas
34978.0;ACUARIO (CUBA);solo_coordenadas
34979.0;AGUAS CLARAS;solo_coordenadas
34980.0;ALAMEDA (CUBA);solo_coordenadas
34981.0;ALAMOS;solo_coordenadas
34983.0;ALEJANDRIA (CUCHILLA);solo_coordenadas
34984.0;ALFONSO LOPEZ;solo_coordenadas
34985.0;ALMENDROS (2500 LTS);solo_coordenadas
34987.0;ALPES;solo_coordenadas
34988.0;AMERICA;solo_coordenadas
34990.0;ATENAS (CUBA);solo_coordenadas
34991.0;LA AURORA;solo_coordenadas
34992.0;AV LAS AMERICAS;solo_coordenadas
34993.0;AV SANTANDER;solo_coordenadas
34994.0;BAIRON GAVIRIA;solo_coordenadas
34995.0;BALALAIKA;solo_coordenadas
34996.0;BARAJAS;solo_coordenadas
34998.0;BAVARIA;solo_coordenadas
35000.0;BELLA SARDI;solo_coordenadas
35001.0;BELLO HORIZONTE (CUBA);solo_coordenadas
35002.0;BELMONTE;solo_coordenadas
35003.0;BERLIN;solo_coordenadas
35005.0;BIRMANIA;solo_coordenadas
35006.0;BOMBAY NUEVO;solo_coordenadas
35007.0;BOQUIA;solo_coordenadas
35008.0;BOSTON;solo_coordenadas
35009.0;BUENOS AIRES;solo_coordenadas
35010.0;CARLOS A BENAVIDEZ.;solo_coordenadas
35013.0;CACHIPAY;solo_coordenadas
35014.0;CAMBULOS;solo_coordenadas
35015.0;CAMILO TORRES;solo_coordenadas
35016.0;CAMPESTRE;solo_coordenadas
35019.0;CAÑARTE;solo_coordenadas
35020.0;CAÑAVERAL;solo_coordenadas
35021.0;CARDAL;solo_coordenadas
35022.0;CARLOS A BEMAVIDEZ;solo_coordenadas
35023.0;CARLOS ALBERTO BENAVIDEZ (2500 LTS);solo_coordenadas
35024.0;CASAS DE MILAN;solo_coordenadas
35025.0;CENTENARIO;solo_coordenadas
35026.0;CENTRO;solo_coordenadas
35027.0;CESAR AUGUSTO;solo_coordenadas
35028.0;CIRCUNVALAR;solo_coordenadas
35029.0;CISNES;solo_coordenadas
35030.0;CIUDAD JARDIN;solo_coordenadas
35031.0;CIUDADELA CUBA PUEBLITO PAISA;solo_coordenadas
35032.0;CIUDADELA DEL CAFÉ;solo_coordenadas
35033.0;CODELMAR (CUBA);solo_coordenadas
35034.0;COLINAS;solo_coordenadas
35035.0;VEREDA COMBIA;solo_coordenadas
35036.0;COMFAMILIAR  PARQUE INDUSTRIAL;solo_coordenadas
35037.0;CONSOTA;solo_coordenadas
35039.0;CORALES;solo_coordenadas
35040.0;CORALINA (CUBA);solo_coordenadas
35041.0;COROCITO;solo_coordenadas
35042.0;CRISTALES (CUBA);solo_coordenadas
35043.0;CUBA CENTRO;solo_coordenadas
35044.0;DEPARTAMENTO;solo_coordenadas
35045.0;DOSQUEBRADAS;solo_coordenadas
35046.0;EDEN (CUBA);solo_coordenadas
35047.0;EL BOSQUE (ALAMOS);solo_coordenadas
35048.0;EL CARDAL (CUBA);solo_coordenadas
35049.0;EL CHICO KENEDY;solo_coordenadas
35050.0;EL CHICO RESTREPO;solo_coordenadas
35051.0;EL EDEN;solo_coordenadas
35052.0;EL LAGO;solo_coordenadas
35053.0;EL MARTILLO;solo_coordenadas
35056.0;EL PLUMON;solo_coordenadas
35057.0;EL TRIUNFO;solo_coordenadas
35058.0;GALAN (CENTRO);solo_coordenadas
35059.0;GALICIA;solo_coordenadas
35060.0;GAMA (CUBA);solo_coordenadas
35062.0;GIBRALTAR;solo_coordenadas
